o,d,weight,o-point,d-point
183,452,50,POINT (1661246.7197617888 2466433.40097876),POINT (1659610.734213803 2456916.0555289485)
183,453,127,POINT (1661246.7197617888 2466433.40097876),POINT (1656387.1863642065 2459860.586032225)
183,454,167,POINT (1661246.7197617888 2466433.40097876),POINT (1657284.309716966 2459856.958776066)
183,455,50,POINT (1661246.7197617888 2466433.40097876),POINT (1658729.6129757818 2464246.4038738087)
183,456,250,POINT (1661246.7197617888 2466433.40097876),POINT (1660508.12744227 2456912.20517335)
183,457,310,POINT (1661246.7197617888 2466433.40097876),POINT (1661953.4344260413 2461302.937366097)
183,459,154,POINT (1661246.7197617888 2466433.40097876),POINT (1663923.3163075414 2459096.0723174345)
183,460,318,POINT (1661246.7197617888 2466433.40097876),POINT (1656918.9066916034 2456927.376412558)
183,461,329,POINT (1661246.7197617888 2466433.40097876),POINT (1653696.1690728809 2459871.237297887)
183,462,63,POINT (1661246.7197617888 2466433.40097876),POINT (1652990.7383991429 2465000.778586257)
183,463,371,POINT (1661246.7197617888 2466433.40097876),POINT (1661755.3704042083 2452508.022801591)
183,465,175,POINT (1661246.7197617888 2466433.40097876),POINT (1657467.025024877 2461321.4766113907)
183,467,91,POINT (1661246.7197617888 2466433.40097876),POINT (1666609.0259789359 2455418.732124283)
187,188,96,POINT (1660873.3901306628 2459842.0655291583),POINT (1659062.8562972285 2452520.001899742)
187,189,65,POINT (1660873.3901306628 2459842.0655291583),POINT (1659801.3857481158 2462044.5610874416)
187,190,162,POINT (1660873.3901306628 2459842.0655291583),POINT (1655324.242010476 2465724.286058564)
187,191,285,POINT (1660873.3901306628 2459842.0655291583),POINT (1662470.4552771682 2451038.098193027)
187,193,18,POINT (1660873.3901306628 2459842.0655291583),POINT (1657450.7924677369 2453993.260291947)
187,195,271,POINT (1660873.3901306628 2459842.0655291583),POINT (1656395.517797662 2463523.207788486)
187,196,135,POINT (1660873.3901306628 2459842.0655291583),POINT (1654061.748449569 2462799.812356256)
187,197,82,POINT (1660873.3901306628 2459842.0655291583),POINT (1659785.487432545 2454716.2872940414)
187,198,285,POINT (1660873.3901306628 2459842.0655291583),POINT (1661230.77641166 2459107.7552823774)
187,206,361,POINT (1660873.3901306628 2459842.0655291583),POINT (1656744.3821234605 2459126.458644443)
187,208,228,POINT (1660873.3901306628 2459842.0655291583),POINT (1659968.10918148 2456181.564772103)
187,214,98,POINT (1660873.3901306628 2459842.0655291583),POINT (1658530.7469627662 2455454.733369095)
187,216,109,POINT (1660873.3901306628 2459842.0655291583),POINT (1655307.3807267118 2458399.544436788)
187,220,331,POINT (1660873.3901306628 2459842.0655291583),POINT (1663368.1535643733 2451033.9555668784)
187,225,361,POINT (1660873.3901306628 2459842.0655291583),POINT (1662120.5074645393 2455439.1162238186)
187,227,376,POINT (1660873.3901306628 2459842.0655291583),POINT (1654244.551946963 2464263.8266923614)
187,231,328,POINT (1660873.3901306628 2459842.0655291583),POINT (1663208.3410565308 2460564.8393836333)
187,232,377,POINT (1660873.3901306628 2459842.0655291583),POINT (1661763.0305044434 2456173.752605095)
187,233,111,POINT (1660873.3901306628 2459842.0655291583),POINT (1659984.0711625577 2463508.8921524067)
187,234,226,POINT (1660873.3901306628 2459842.0655291583),POINT (1658538.7637957688 2459119.092525359)
187,235,374,POINT (1660873.3901306628 2459842.0655291583),POINT (1661238.6897912147 2462771.196305541)
187,236,127,POINT (1660873.3901306628 2459842.0655291583),POINT (1659793.3785258573 2458381.042168261)
187,237,83,POINT (1660873.3901306628 2459842.0655291583),POINT (1658015.2264154153 2465713.936414581)
187,238,83,POINT (1660873.3901306628 2459842.0655291583),POINT (1659237.6770195896 2450319.361272714)
187,239,269,POINT (1660873.3901306628 2459842.0655291583),POINT (1665893.7169083597 2456888.297269174)
187,241,205,POINT (1660873.3901306628 2459842.0655291583),POINT (1663033.5113679373 2462763.657443064)
187,243,203,POINT (1660873.3901306628 2459842.0655291583),POINT (1652982.0835045492 2461339.054587997)
187,245,11,POINT (1660873.3901306628 2459842.0655291583),POINT (1663200.6587958126 2456900.4238973428)
187,247,260,POINT (1660873.3901306628 2459842.0655291583),POINT (1651014.4505884089 2463543.52647532)
187,249,103,POINT (1660873.3901306628 2459842.0655291583),POINT (1655498.5262123905 2463526.6904588197)
187,251,56,POINT (1660873.3901306628 2459842.0655291583),POINT (1658888.097166014 2454720.170646499)
187,253,118,POINT (1660873.3901306628 2459842.0655291583),POINT (1661572.8156003258 2451042.2025684584)
187,255,364,POINT (1660873.3901306628 2459842.0655291583),POINT (1655141.446662283 2464260.4191442616)
187,257,67,POINT (1660873.3901306628 2459842.0655291583),POINT (1656038.4001581655 2464256.9730902943)
187,258,122,POINT (1660873.3901306628 2459842.0655291583),POINT (1657990.765618003 2454724.0156804267)
187,260,335,POINT (1660873.3901306628 2459842.0655291583),POINT (1658904.141910646 2462048.2323762076)
187,261,150,POINT (1660873.3901306628 2459842.0655291583),POINT (1660349.469880249 2466437.0070478376)
187,262,149,POINT (1660873.3901306628 2459842.0655291583),POINT (1654601.5934001908 2463530.1346375337)
187,266,38,POINT (1660873.3901306628 2459842.0655291583),POINT (1657633.4535639822 2455458.541818732)
187,269,33,POINT (1660873.3901306628 2459842.0655291583),POINT (1666791.5198381636 2456884.1783064534)
187,270,328,POINT (1660873.3901306628 2459842.0655291583),POINT (1651911.1479552016 2463540.236243488)
187,272,79,POINT (1660873.3901306628 2459842.0655291583),POINT (1664098.2863517583 2456896.4200628297)
187,277,137,POINT (1660873.3901306628 2459842.0655291583),POINT (1666433.8659059817 2457618.8885700395)
187,281,140,POINT (1660873.3901306628 2459842.0655291583),POINT (1652268.1007696895 2462806.581595513)
187,283,354,POINT (1660873.3901306628 2459842.0655291583),POINT (1664455.8518409375 2456161.7466911864)
187,284,326,POINT (1660873.3901306628 2459842.0655291583),POINT (1659070.7364965314 2456185.413328439)
187,285,359,POINT (1660873.3901306628 2459842.0655291583),POINT (1660135.1788322916 2450315.3350703213)
187,287,89,POINT (1660873.3901306628 2459842.0655291583),POINT (1655847.2794148256 2459130.084096792)
187,289,37,POINT (1660873.3901306628 2459842.0655291583),POINT (1663908.2788184455 2451764.8462831685)
187,290,111,POINT (1660873.3901306628 2459842.0655291583),POINT (1662668.282044009 2459834.38834606)
187,291,330,POINT (1660873.3901306628 2459842.0655291583),POINT (1661222.9793738052 2455443.0780158597)
187,292,42,POINT (1660873.3901306628 2459842.0655291583),POINT (1657832.4833502683 2464249.965456991)
187,293,295,POINT (1660873.3901306628 2459842.0655291583),POINT (1658912.3385725063 2465710.4094516)
187,294,220,POINT (1660873.3901306628 2459842.0655291583),POINT (1660690.754176871 2458377.2265354255)
187,295,279,POINT (1660873.3901306628 2459842.0655291583),POINT (1662136.0713205927 2462767.4461196037)
187,297,40,POINT (1660873.3901306628 2459842.0655291583),POINT (1660500.3413996487 2453246.871056325)
187,298,374,POINT (1660873.3901306628 2459842.0655291583),POINT (1659976.0320475493 2459845.8464780003)
187,300,282,POINT (1660873.3901306628 2459842.0655291583),POINT (1655664.5516759097 2457665.3451608275)
187,301,329,POINT (1660873.3901306628 2459842.0655291583),POINT (1652442.263521056 2460608.61915999)
187,303,95,POINT (1660873.3901306628 2459842.0655291583),POINT (1657824.2455496532 2460587.421128233)
187,304,330,POINT (1660873.3901306628 2459842.0655291583),POINT (1659269.5570450437 2464976.642876767)
187,305,344,POINT (1660873.3901306628 2459842.0655291583),POINT (1661048.1538644275 2457642.8077608766)
187,306,181,POINT (1660873.3901306628 2459842.0655291583),POINT (1662493.46881893 2462033.316389327)
187,307,204,POINT (1660873.3901306628 2459842.0655291583),POINT (1662660.579071721 2456169.7889907383)
187,311,213,POINT (1660873.3901306628 2459842.0655291583),POINT (1652807.9042362904 2463536.9075278984)
187,312,346,POINT (1660873.3901306628 2459842.0655291583),POINT (1662303.0897686537 2456904.3893593843)
187,315,265,POINT (1660873.3901306628 2459842.0655291583),POINT (1654053.2504292019 2459137.2197966864)
187,316,180,POINT (1660873.3901306628 2459842.0655291583),POINT (1663565.8158034487 2459830.4921081206)
187,317,360,POINT (1660873.3901306628 2459842.0655291583),POINT (1656561.6718655992 2457661.684868133)
187,318,21,POINT (1660873.3901306628 2459842.0655291583),POINT (1653339.1134326102 2460605.1822283003)
187,319,362,POINT (1660873.3901306628 2459842.0655291583),POINT (1661397.8666290352 2453242.8762872275)
187,320,281,POINT (1660873.3901306628 2459842.0655291583),POINT (1665711.2053193129 2455422.885635433)
187,321,46,POINT (1660873.3901306628 2459842.0655291583),POINT (1653521.9118158706 2462069.452329916)
187,323,120,POINT (1660873.3901306628 2459842.0655291583),POINT (1663740.7466312917 2457631.020914115)
187,332,325,POINT (1660873.3901306628 2459842.0655291583),POINT (1657109.830227178 2462055.459549107)
187,333,296,POINT (1660873.3901306628 2459842.0655291583),POINT (1655681.308230386 2464990.6658469574)
187,335,245,POINT (1660873.3901306628 2459842.0655291583),POINT (1657808.1178620358 2453258.62562017)
187,337,125,POINT (1660873.3901306628 2459842.0655291583),POINT (1661421.3535456923 2464235.4880353147)
187,338,57,POINT (1660873.3901306628 2459842.0655291583),POINT (1661056.0353274923 2461306.7221280206)
187,339,304,POINT (1660873.3901306628 2459842.0655291583),POINT (1662295.4504912612 2453238.843224489)
187,340,193,POINT (1660873.3901306628 2459842.0655291583),POINT (1654418.8032109183 2462066.011825512)
187,346,291,POINT (1660873.3901306628 2459842.0655291583),POINT (1654236.0222285208 2460601.706869768)
187,347,78,POINT (1660873.3901306628 2459842.0655291583),POINT (1657268.1404905948 2452527.7965930174)
187,348,249,POINT (1660873.3901306628 2459842.0655291583),POINT (1657458.850839091 2457657.986201712)
187,355,358,POINT (1660873.3901306628 2459842.0655291583),POINT (1656910.8275174564 2453262.4672331675)
187,356,298,POINT (1660873.3901306628 2459842.0655291583),POINT (1659452.278554183 2466440.5745548396)
187,357,29,POINT (1660873.3901306628 2459842.0655291583),POINT (1656204.4627746162 2458395.9207628625)
187,359,41,POINT (1660873.3901306628 2459842.0655291583),POINT (1659428.0990875603 2455450.886586648)
187,360,220,POINT (1660873.3901306628 2459842.0655291583),POINT (1658006.9567252127 2462051.8651961302)
187,362,366,POINT (1660873.3901306628 2459842.0655291583),POINT (1660675.234569206 2451046.26869498)
187,363,215,POINT (1660873.3901306628 2459842.0655291583),POINT (1662485.6812871923 2458369.4800756676)
187,364,370,POINT (1660873.3901306628 2459842.0655291583),POINT (1661040.388622987 2453977.6572270934)
187,367,135,POINT (1660873.3901306628 2459842.0655291583),POINT (1657649.749561368 2462785.8121804916)
187,372,144,POINT (1660873.3901306628 2459842.0655291583),POINT (1660317.755557599 2451781.194197096)
187,373,353,POINT (1660873.3901306628 2459842.0655291583),POINT (1660516.0295956251 2460576.3032455645)
187,376,133,POINT (1660873.3901306628 2459842.0655291583),POINT (1665171.0601406873 2454692.1823867806)
187,381,101,POINT (1660873.3901306628 2459842.0655291583),POINT (1662478.0101897833 2454704.4073069287)
187,382,39,POINT (1660873.3901306628 2459842.0655291583),POINT (1653513.3931460031 2458406.676628373)
187,385,376,POINT (1660873.3901306628 2459842.0655291583),POINT (1657101.6036138115 2458392.258700954)
187,386,194,POINT (1660873.3901306628 2459842.0655291583),POINT (1653878.9541661404 2461335.6158826496)
187,387,206,POINT (1660873.3901306628 2459842.0655291583),POINT (1661937.9343510042 2453973.6606956436)
187,388,256,POINT (1660873.3901306628 2459842.0655291583),POINT (1666251.3585536536 2456153.550951829)
187,390,274,POINT (1660873.3901306628 2459842.0655291583),POINT (1666068.8604466259 2454688.030753189)
187,398,27,POINT (1660873.3901306628 2459842.0655291583),POINT (1656927.1015693825 2460591.0502135903)
187,399,134,POINT (1660873.3901306628 2459842.0655291583),POINT (1652450.9389992873 2464270.5262787812)
187,401,153,POINT (1660873.3901306628 2459842.0655291583),POINT (1658348.10342234 2453989.4169811686)
187,403,192,POINT (1660873.3901306628 2459842.0655291583),POINT (1654958.6605614892 2462796.3700273978)
187,404,18,POINT (1660873.3901306628 2459842.0655291583),POINT (1661032.7393539161 2450311.2706369786)
187,405,148,POINT (1660873.3901306628 2459842.0655291583),POINT (1652093.9994590129 2465004.072464375)
187,407,131,POINT (1660873.3901306628 2459842.0655291583),POINT (1661778.699564124 2463501.5033349115)
187,408,46,POINT (1660873.3901306628 2459842.0655291583),POINT (1656221.1780990376 2465720.8747161366)
187,409,370,POINT (1660873.3901306628 2459842.0655291583),POINT (1660333.380239186 2459111.5727744536)
187,410,107,POINT (1660873.3901306628 2459842.0655291583),POINT (1658555.1458189916 2466444.1035016505)
187,411,290,POINT (1660873.3901306628 2459842.0655291583),POINT (1658364.1896160415 2461317.845671444)
187,412,323,POINT (1660873.3901306628 2459842.0655291583),POINT (1659809.5093483622 2465706.843944606)
187,414,332,POINT (1660873.3901306628 2459842.0655291583),POINT (1659777.7122191591 2451050.296574424)
187,417,339,POINT (1660873.3901306628 2459842.0655291583),POINT (1667149.1995502617 2456149.395537761)
187,423,338,POINT (1660873.3901306628 2459842.0655291583),POINT (1664280.8425726332 2458361.580011546)
187,426,185,POINT (1660873.3901306628 2459842.0655291583),POINT (1657625.4792180455 2451793.0533817736)
187,427,23,POINT (1660873.3901306628 2459842.0655291583),POINT (1651554.2208375433 2464273.818321054)
187,430,62,POINT (1660873.3901306628 2459842.0655291583),POINT (1659992.2267755892 2467170.7016893914)
187,431,124,POINT (1660873.3901306628 2459842.0655291583),POINT (1658546.8966649086 2462782.2159383167)
187,434,168,POINT (1660873.3901306628 2459842.0655291583),POINT (1661215.298428351 2451777.164615246)
187,435,128,POINT (1660873.3901306628 2459842.0655291583),POINT (1663025.7444812371 2459100.0050557037)
187,436,322,POINT (1660873.3901306628 2459842.0655291583),POINT (1659595.1312231226 2449584.363770795)
187,437,371,POINT (1660873.3901306628 2459842.0655291583),POINT (1661580.443979789 2454708.4056260986)
187,438,342,POINT (1660873.3901306628 2459842.0655291583),POINT (1658189.677146062 2463516.12696522)
187,439,296,POINT (1660873.3901306628 2459842.0655291583),POINT (1660857.807029394 2452512.0541112036)
187,440,184,POINT (1660873.3901306628 2459842.0655291583),POINT (1662676.1015708118 2463497.7511697374)
187,442,86,POINT (1660873.3901306628 2459842.0655291583),POINT (1656021.7483563945 2456931.073318973)
187,444,225,POINT (1660873.3901306628 2459842.0655291583),POINT (1658372.4068360399 2464980.206409157)
187,445,336,POINT (1660873.3901306628 2459842.0655291583),POINT (1660150.7401090832 2457646.6599411136)
187,446,199,POINT (1660873.3901306628 2459842.0655291583),POINT (1661596.04923765 2462037.103095866)
187,448,186,POINT (1660873.3901306628 2459842.0655291583),POINT (1663018.0941398512 2455435.116091568)
187,449,375,POINT (1660873.3901306628 2459842.0655291583),POINT (1656761.056262779 2466451.045722319)
187,451,167,POINT (1660873.3901306628 2459842.0655291583),POINT (1652633.786447382 2465734.288875808)
187,452,308,POINT (1660873.3901306628 2459842.0655291583),POINT (1659610.734213803 2456916.0555289485)
187,453,128,POINT (1660873.3901306628 2459842.0655291583),POINT (1656387.1863642065 2459860.586032225)
187,454,123,POINT (1660873.3901306628 2459842.0655291583),POINT (1657284.309716966 2459856.958776066)
187,455,216,POINT (1660873.3901306628 2459842.0655291583),POINT (1658729.6129757818 2464246.4038738087)
187,456,252,POINT (1660873.3901306628 2459842.0655291583),POINT (1660508.12744227 2456912.20517335)
187,457,193,POINT (1660873.3901306628 2459842.0655291583),POINT (1661953.4344260413 2461302.937366097)
187,459,339,POINT (1660873.3901306628 2459842.0655291583),POINT (1663923.3163075414 2459096.0723174345)
187,460,126,POINT (1660873.3901306628 2459842.0655291583),POINT (1656918.9066916034 2456927.376412558)
187,461,187,POINT (1660873.3901306628 2459842.0655291583),POINT (1653696.1690728809 2459871.237297887)
